Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
IMCPS,9.94764829309602E-05,0.00139075928642562,0.0359614678641465,0,0,0,0.0293335594652239,4.59576293914582E-06,-8.99359538572105E-11,-2.6495406010219E-09,4.95857805112268E-06,-1.08820336619945E-08,1.67730236911392E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IMCPS.STL,,"IMCPS-4/f5_tactile-1;IMCPS-4/f6_tactile-1;IMCPS-4/f7_tactile-1;IMCPS-4/tactile_板子-1;IMCPS-4/f5盖子-1;IMCPS-4/XL,XC-330-2",IMCPS,IS,IS,revolute,0,0,0,0,0,0,IMCPF,0,1,0,0,0,0,0,,,,,,,,
IPIP,0.000592457577861527,0.000531163697173556,0.0311866797936823,0,0,0,0.0265604401702873,4.83220634550129E-06,1.06519727109616E-08,1.36332770821373E-07,3.77300635844143E-06,-5.4440099611092E-08,1.93131638461492E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IPIP.STL,,"IPIP-4/f3_tactile-1;IPIP-4/f4_tactile-1;IPIP-4/P1-从动销-1;IPIP-4/XL,XC-330-2",IPIP,IP,IP,revolute,0,0,0.0519999999999994,0,0,0,IMCPS,-1,0,0,0,0,0,0,,,,,,,,
IDIP,0.000755618362615396,-0.00285690029862935,0.0251719278979153,0,0,0,0.0152963409977158,2.60252180819881E-06,-6.1179622360838E-09,1.37867546785148E-07,2.43805284577736E-06,1.22062110226725E-07,7.35865815495027E-07,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP.STL,,IDIP-4/手指带摄像头右_倾斜扩大改-1;IDIP-4/手指带摄像头左_倾斜扩大-1;IDIP-4/P1-从动销-1,IDIP,ID,ID,revolute,0,0,0.0465000000000008,0,0,0,IPIP,-1,0,0,0,0,0,0,,,,,,,,
IDIP_TACTILE,2.22044604925031E-16,-2.77555756156289E-17,-0.0025,0,0,0,0.00142750883117545,4.76072235096428E-08,7.37347072329487E-23,5.6999624519633E-24,2.79921091611417E-08,5.04901019548268E-24,6.96513792075534E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP_TACTILE.STL,,IDIP-4/tactile-1,IDIP_TACTILE,Axis_ID_T,ID_T,fixed,0,-0.0149754046082217,0.0240957914612013,-1.5707963267949,0,3.14159265358979,IDIP,0,0,0,,,,,,,,,,,,
IDIP_CAMERA,3.93026934786267E-05,0.00397946975845637,-0.0148683685723602,0,0,0,0.000840420454084937,1.19074089718339E-08,5.20770756995394E-24,1.22361497822354E-23,4.03351961040617E-08,4.10633075233963E-09,4.41011494963713E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IDIP_CAMERA.STL,,IDIP-4/摄像头-改走线-1,IDIP_CAMERA,Axis_ID_C,ID_C,fixed,0,-0.00945806338187391,0.0430527620973652,-1.0471975511966,0,-3.14159265358979,IDIP,0,0,0,,,,,,,,,,,,
IPIP_TACTILE,2.22044604925031E-16,2.77555756156289E-17,-0.00250000000000002,0,0,0,0.00142750883117545,4.76072235096427E-08,7.02447655971654E-24,-1.22122885382249E-24,2.79921091611416E-08,1.25493805795293E-23,6.96513792075533E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IPIP_TACTILE.STL,,IPIP-4/tactile-1,IPIP_TACTILE,Axis_IP_T,IP_T,fixed,0,-0.0150499999999999,0.0390499999999999,-1.5707963267949,0,3.14159265358979,IPIP,0,0,0,,,,,,,,,,,,
IMCPS_TACTILE,-2.22044604925031E-16,0,-0.00249999999999999,0,0,0,0.00142750883117545,4.76072235096428E-08,-5.66997653378005E-23,3.36409978681992E-24,2.79921091611416E-08,3.27954512951495E-24,6.96513792075534E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/IMCPS_TACTILE.STL,,IMCPS-4/tactile-1,IMCPS_TACTILE,Axis_IS_T,IS_T,fixed,0,-0.01505,0.0445,-1.5707963267949,0,3.14159265358979,IMCPS,0,0,0,,,,,,,,,,,,
MMCPF,-0.0110930084324128,0.00451949743902068,-0.0292785497319569,0,0,0,0.834047288719578,0.00624384798787219,7.2469684247619E-05,0.000181544634561223,0.00835746020580205,0.000226207920390974,0.00244382830763096,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPF.STL,,MMCPF-3,MMCPF,MF,MF,revolute,0.0260000004768365,-0.00750000143051145,0.129999986648559,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
MMCPS,9.94764829307382E-05,0.00139075928642562,0.0359614678641465,0,0,0,0.029333559465224,4.59576293914583E-06,-8.99359538562355E-11,-2.64954060102698E-09,4.9585780511227E-06,-1.0882033661993E-08,1.67730236911393E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPS.STL,,"MMCPS_-3/f5_tactile-1;MMCPS_-3/f5盖子-1;MMCPS_-3/f6_tactile-1;MMCPS_-3/f7_tactile-1;MMCPS_-3/tactile_板子-1;MMCPS_-3/XL,XC-330-2",MMCPS,MS,MS,revolute,0,0,0,0,0,0,MMCPF,0,1,0,0,0,0,0,,,,,,,,
MPIP,0.000592457577861749,0.000531163697173584,0.0311866797936826,0,0,0,0.0265604401702881,4.83220634550177E-06,1.06519727109626E-08,1.36332770821327E-07,3.77300635844191E-06,-5.44400996110726E-08,1.93131638461494E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MPIP.STL,,"MPIP_-3/f3_tactile-1;MPIP_-3/f4_tactile-1;MPIP_-3/XL,XC-330-2;MPIP_-3/P1-从动销-1",MPIP,MP,MP,revolute,0,0,0.0520000000000001,0,0,0,MMCPS,-1,0,0,0,0,0,0,,,,,,,,
MDIP,0.00075561836261584,-0.00285690029860067,0.0251719278979267,0,0,0,0.0152963409977157,2.60252180819882E-06,-6.11796223608769E-09,1.37867546785194E-07,2.43805284577737E-06,1.22062110226719E-07,7.35865815495018E-07,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP.STL,,MDIP-3/手指带摄像头右_倾斜扩大改-1;MDIP-3/手指带摄像头左_倾斜扩大-1;MDIP-3/P1-从动销-1,MDIP,MD,MD,revolute,0,0,0.0464999999999889,0,0,0,MPIP,-1,0,0,0,0,0,0,,,,,,,,
MDIP_TACTILE,0,-2.77555756156289E-17,-0.0025,0,0,0,0.00142750883117545,4.76072235096431E-08,-5.2938504566658E-23,1.71823243641505E-24,2.79921091611417E-08,1.89672381521595E-24,6.96513792075537E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP_TACTILE.STL,,MDIP-3/tactile-1,MDIP_TACTILE,Axis_MD_T,MD_T,fixed,0,-0.0149754046081929,0.0240957914612127,-1.5707963267949,0,3.14159265358979,MDIP,0,0,0,,,,,,,,,,,,
MDIP_CAMERA,3.93026934784046E-05,0.00397946975845634,-0.0148683685723603,0,0,0,0.000840420454084939,1.19074089718339E-08,-1.46951165817027E-24,3.28183883156549E-26,4.03351961040619E-08,4.10633075233968E-09,4.41011494963714E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MDIP_CAMERA.STL,,MDIP-3/摄像头-改走线-1,MDIP_CAMERA,Axis_MD_C,MD_C,fixed,0,-0.00945806338184518,0.0430527620973765,-1.0471975511966,0,-3.14159265358979,MDIP,0,0,0,,,,,,,,,,,,
MPIP_TACTILE,-2.22044604925031E-16,0,-0.00249999999999999,0,0,0,0.00142750883117545,4.76072235096427E-08,3.65215635277409E-23,-1.28673215411922E-24,2.79921091611416E-08,1.27084600231071E-23,6.96513792075533E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MPIP_TACTILE.STL,,MPIP_-3/tactile-1,MPIP_TACTILE,Axis_MP_T,MP_T,fixed,0,-0.0150499999999999,0.0390499999999999,-1.5707963267949,0,3.14159265358979,MPIP,0,0,0,,,,,,,,,,,,
MMCPS_TACTILE,0,-1.38777878078145E-17,-0.00249999999999999,0,0,0,0.00142750883117545,4.76072235096431E-08,9.44493690759773E-23,1.13225637897776E-24,2.79921091611417E-08,-7.57821736217904E-24,6.96513792075537E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/MMCPS_TACTILE.STL,,MMCPS_-3/tactile-1,MMCPS_TACTILE,Axis_MS_T,MS_T,fixed,0,-0.01505,0.0445,-1.5707963267949,0,3.14159265358979,MMCPS,0,0,0,,,,,,,,,,,,
RMCPF,0.0249069915675872,0.00451949743902068,-0.0292785497319568,0,0,0,0.834047288719578,0.00624384798787219,7.24696842476188E-05,0.000181544634561239,0.00835746020580205,0.000226207920390974,0.00244382830763097,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPF.STL,,RMCPF-2,RMCPF,RF,RF,revolute,-0.00999999952316355,-0.00750000143051142,0.129999986648559,0,0,0,BASE,1,0,0,0,0,0,0,,,,,,,,
RMCPS,9.94764829307382E-05,0.00139075928642557,0.0359614678641465,0,0,0,0.0293335594652239,4.5957629391458E-06,-8.99359538605024E-11,-2.64954060102512E-09,4.95857805112268E-06,-1.08820336619933E-08,1.67730236911393E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPS.STL,,"RMCPS-2/f5_tactile-1;RMCPS-2/f6_tactile-1;RMCPS-2/f7_tactile-1;RMCPS-2/tactile_板子-1;RMCPS-2/f5盖子-1;RMCPS-2/XL,XC-330-2",RMCPS,RS,RS,revolute,0,0,0,0,0,0,RMCPF,0,1,0,0,0,0,0,,,,,,,,
RPIP,0.000592457577652805,0.000531163697380863,0.0311866797936609,0,0,0,0.0265604401708632,4.83220634557202E-06,1.06519727184334E-08,1.36332770826125E-07,3.77300635846334E-06,-5.44400996437481E-08,1.93131638465925E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RPIP.STL,,"RPIP-2/f3_tactile-1;RPIP-2/f4_tactile-1;RPIP-2/P1-从动销-1;RPIP-2/XL,XC-330-2",RPIP,RP,RP,revolute,0,0,0.0520000000000003,0,0,0,RMCPS,-1,0,0,0,0,0,0,,,,,,,,
RDIP,0.000755618362616062,-0.00285690029862994,0.025171927897916,0,0,0,0.0152963409977157,2.60252180819879E-06,-6.11796223608614E-09,1.37867546785174E-07,2.43805284577734E-06,1.22062110226727E-07,7.35865815495008E-07,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP.STL,,RDIP-2/手指带摄像头右_倾斜扩大改-1;RDIP-2/手指带摄像头左_倾斜扩大-1;RDIP-2/P1-从动销-1,RDIP,RD,RD,revolute,0,0,0.0464999999999998,0,0,0,RPIP,-1,0,0,0,0,0,0,,,,,,,,
RDIP_TACTILE,1.11022302462516E-16,0,-0.00250000000000002,0,0,0,0.00142750883117546,4.7607223509643E-08,3.35425606601742E-23,6.31825136946793E-24,2.79921091611419E-08,-7.57449221241708E-24,6.96513792075538E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP_TACTILE.STL,,RDIP-2/tactile-1,RDIP_TACTILE,Axis_RD_T,RD_T,fixed,0,-0.0149754046082222,0.0240957914612019,-1.5707963267949,0,3.14159265358979,RDIP,0,0,0,,,,,,,,,,,,
RDIP_CAMERA,3.93026934786267E-05,0.00397946975845634,-0.0148683685723603,0,0,0,0.000840420454084938,1.1907408971834E-08,5.81350463286852E-25,-6.17526754764687E-24,4.03351961040619E-08,4.10633075233964E-09,4.41011494963714E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RDIP_CAMERA.STL,,RDIP-2/摄像头-改走线-1,RDIP_CAMERA,Axis_RD_C,RD_C,fixed,0,-0.00945806338187444,0.0430527620973657,-1.0471975511966,0,-3.14159265358979,RDIP,0,0,0,,,,,,,,,,,,
RPIP_TACTILE,0,-2.77555756156289E-17,-0.0025,0,0,0,0.00142750883117545,4.76072235096428E-08,-3.32671610460831E-25,1.39519498193762E-24,2.79921091611416E-08,4.02024070511012E-26,6.96513792075533E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RPIP_TACTILE.STL,,RPIP-2/tactile-1,RPIP_TACTILE,Axis_RP_T,RP_T,fixed,0,-0.0150499999999999,0.0390499999999999,-1.5707963267949,0,3.14159265358979,RPIP,0,0,0,,,,,,,,,,,,
RMCPS_TACTILE,-1.11022302462516E-16,0,-0.00249999999999999,0,0,0,0.00142750883117546,4.76072235096431E-08,5.32621347708876E-23,-2.33788229156213E-24,2.79921091611419E-08,-9.72455670871689E-24,6.96513792075539E-08,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/RMCPS_TACTILE.STL,,RMCPS-2/tactile-1,RMCPS_TACTILE,Axis_RS_T,RS_T,fixed,0,-0.01505,0.0445,-1.5707963267949,0,-3.14159265358979,RMCPS,0,0,0,,,,,,,,,,,,
LMCPF,0.0649069887065638,0.00451949600850873,-0.00927855545400245,0,0,0,0.834047288719578,0.00624384798787219,7.24696842476197E-05,0.00018154463456123,0.00835746020580205,0.000226207920390974,0.00244382830763097,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LMCPF.STL,,LMCPF-1,LMCPF,LF,LF,revolute,-0.0499999966621405,-0.00749999999999948,0.109999992370605,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
LMCPS,9.94764829306272E-05,0.00139075928642567,0.0359614678641464,0,0,0,0.0293335594652239,4.5957629391458E-06,-8.99359538601141E-11,-2.64954060102244E-09,4.95857805112267E-06,-1.08820336619946E-08,1.67730236911393E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LMCPS.STL,,"LMCPS-4/f5_tactile-1;LMCPS-4/f6_tactile-1;LMCPS-4/f7_tactile-1;LMCPS-4/tactile_板子-1;LMCPS-4/f5盖子-1;LMCPS-4/XL,XC-330-2",LMCPS,LS,LS,revolute,0,0,0,0,0,0,LMCPF,0,1,0,0,0,0,0,,,,,,,,
LPIP,0.000592457577653027,0.00053116369738089,0.0311866797936607,0,0,0,0.0265604401708632,4.83220634557199E-06,1.06519727184337E-08,1.36332770826124E-07,3.7730063584633E-06,-5.44400996437561E-08,1.93131638465925E-06,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LPIP.STL,,"LPIP-1/f3_tactile-1;LPIP-1/f4_tactile-1;LPIP-1/P1-从动销-1;LPIP-1/XL,XC-330-2",LPIP,LP,LP,revolute,0,0,0.0519999999999999,0,0,0,LMCPS,-1,0,0,0,0,0,0,,,,,,,,
LDIP,0.000755618362616062,-0.00285690029863038,0.0251719278979156,0,0,0,0.0152963409977157,2.60252180819877E-06,-6.1179622360874E-09,1.37867546785185E-07,2.43805284577734E-06,1.22062110226714E-07,7.35865815495011E-07,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0724_collision_featured_4.SLDASM/meshes/LDIP.STL,,LDIP-1/手指带摄像头右_倾斜扩大改-1;LDIP-1/手指带摄像头左_倾斜扩大-1;LDIP-1/P1-从动销-1,LDIP,LD,LD,revolute,0,0,0.0465000000000003,0,0,0,LPIP,-1,0,0,0,0,0,0,,,,,,,,
