Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
RMCPF,0.024923,0.0045111,-0.029218,0,0,0,0.83466,0.0062519,7.2616E-05,0.00018281,0.0083686,0.00022673,0.0024472,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPF.STL,0.67451,0.7098,0.73725,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPF.STL,,RMCPF-2,RMCPF,RF,RF,revolute,-0.01,-0.0075,0.13,0,0,0,BASE,1,0,0,0,0,0,0,,,,,,,,
RMCPS,9.94764829306272E-05,0.00139075928642564,0.0359614678641464,0,0,0,0.0293335594652238,4.5957629391458E-06,-8.99359538605117E-11,-2.64954060102511E-09,4.95857805112268E-06,-1.08820336619933E-08,1.67730236911393E-06,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPS.STL,,"RMCPS-2/f5_tactile-1;RMCPS-2/f6_tactile-1;RMCPS-2/f7_tactile-1;RMCPS-2/tactile_板子-1;RMCPS-2/f5盖子-1;RMCPS-2/XL,XC-330-1",RMCPS,RS,RS,revolute,0,0,0,0,0,0,RMCPF,0,1,0,0,0,0,0,,,,,,,,
RPIP,0.000592457577653471,0.000531163697381237,0.031186679793661,0,0,0,0.0265604401708632,4.83220634557202E-06,1.06519727184334E-08,1.36332770826125E-07,3.77300635846334E-06,-5.44400996437483E-08,1.93131638465925E-06,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RPIP.STL,,"RPIP-2/f3_tactile-1;RPIP-2/f4_tactile-1;RPIP-2/P1-从动销-1;RPIP-2/XL,XC-330-1",RPIP,RP,RP,revolute,0,0,0.052,0,0,0,RMCPS,-1,0,0,0,0,0,0,,,,,,,,
RDIP,0.000755618362616062,-0.00285690029862994,0.025171927897916,0,0,0,0.0152963409977157,2.60252180819879E-06,-6.11796223608615E-09,1.37867546785174E-07,2.43805284577734E-06,1.22062110226727E-07,7.35865815495008E-07,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP.STL,,RDIP-2/手指带摄像头右_倾斜扩大改-1;RDIP-2/手指带摄像头左_倾斜扩大-1;RDIP-2/P1-从动销-1,RDIP,RD,RD,revolute,0,0,0.0465,0,0,0,RPIP,-1,0,0,0,0,0,0,,,,,,,,
RDIP_TACTILE,1.11022302462516E-16,-3.33066907387547E-16,-0.00250000000000038,0,0,0,0.00146,4.95483333333335E-08,3.07576070605996E-23,8.04232729429568E-24,2.92900000000001E-08,3.02175507402981E-24,7.27550000000003E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP_TACTILE.STL,,RDIP-2/tactile-1,RDIP_TACTILE,,RD_T,fixed,0,-0.014925,0.024096,-1.5708,0,3.1416,RDIP,0,0,0,,,,,,,,,,,,
RDIP_CAMERA,2.67746700504112E-05,0.00407450190545303,-0.0151097917606261,0,0,0,0.000865724954084925,1.23823602198179E-08,1.60096060721953E-24,1.61451238747986E-24,4.23218910238279E-08,4.32064612591663E-09,4.62218022775043E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RDIP_CAMERA.STL,,RDIP-2/摄像头-改走线^IDIP-1,RDIP_CAMERA,,RD_C,fixed,0,-0.0094581,0.043053,-1.0472,0,-3.1416,RDIP,0,0,0,,,,,,,,,,,,
RPIP_TACTILE,-1.11022302462516E-16,-1.38777878078145E-16,-0.00250000000000036,0,0,0,0.00145999999999999,4.9548333333333E-08,-6.90165968984392E-24,-2.66010486827193E-25,2.92899999999994E-08,4.22197064611138E-24,7.27549999999991E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RPIP_TACTILE.STL,,RPIP-2/tactile-1,RPIP_TACTILE,,RP_T,fixed,5E-05,-0.015,0.0391,-1.5708,0,3.1416,RPIP,0,0,0,,,,,,,,,,,,
RMCPS_TACTILE,0,0,-0.0025,0,0,0,0.00146,4.95483333333337E-08,-2.30425205229513E-23,7.96324007534218E-25,2.92900000000002E-08,2.37470452236124E-24,7.27550000000005E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/RMCPS_TACTILE.STL,,RMCPS-2/tactile-1,RMCPS_TACTILE,,RS_T,fixed,0,-0.015,0.0445,-1.5708,0,-3.1416,RMCPS,0,0,0,,,,,,,,,,,,
LMCPF,0.064923,0.0045111,-0.0092176,0,0,0,0.83466,0.0062519,7.2616E-05,0.00018281,0.0083686,0.00022673,0.0024472,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/LMCPF.STL,0.67451,0.7098,0.73725,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/LMCPF.STL,,LMCPF-1,LMCPF,LF,LF,revolute,-0.05,-0.0075,0.11,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
LMCPS,9.94764829309602E-05,0.00139075928642564,0.0359614678641465,0,0,0,0.0293335594652238,4.5957629391458E-06,-8.99359538601166E-11,-2.64954060102245E-09,4.95857805112267E-06,-1.08820336619947E-08,1.67730236911393E-06,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/LMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured.SLDASM/meshes/LMCPS.STL,,"LMCPS-4/f5_tactile-1;LMCPS-4/f6_tactile-1;LMCPS-4/f7_tactile-1;LMCPS-4/tactile_板子-1;LMCPS-4/f5盖子-1;LMCPS-4/XL,XC-330-1",LMCPS,LS,LS,revolute,0,0,0,0,0,0,LMCPF,0,1,0,0,0,0,0,,,,,,,,
