Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
IMCPS,0.00036635289481679,0.00136079106892856,0.036307000644315,0,0,0,0.0299795617629257,4.61407270089445E-06,-8.99357979669202E-11,-2.65128538904175E-09,4.96910634776405E-06,-1.08820321097629E-08,1.68786894408092E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IMCPS.STL,,"IMCPS-4/f5_tactile-1;IMCPS-4/f6_tactile-1;IMCPS-4/f7_tactile-1;IMCPS-4/tactile_板子-1;IMCPS-4/XL,XC-330-1;IMCPS-4/f5盖子-1",IMCPS,IS,IS,revolute,0,0,0,0,0,0,IMCPF,0,1,0,0,0,0,0,,,,,,,,
IPIP,0.000883607943125364,0.000518551489527327,0.0315502125402504,0,0,0,0.027206442467989,4.85051610724986E-06,1.06519728675525E-08,1.36331026032813E-07,3.78353465508138E-06,-5.44400980604431E-08,1.94188295958329E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IPIP.STL,,"IPIP-4/f3_tactile-1;IPIP-4/f4_tactile-1;IPIP-4/XL,XC-330-1;IPIP-4/P1-从动销-1",IPIP,IP,IP,revolute,0,0,0.052,0,0,0,IMCPS,-1,0,0,0,0,0,0,,,,,,,,
IDIP,0.000755618362616284,-0.00285690029863032,0.0251719278979156,0,0,0,0.0152963409977157,2.60252180819878E-06,-6.11796223608745E-09,1.3786754678515E-07,2.43805284577734E-06,1.22062110226717E-07,7.35865815495018E-07,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP.STL,,IDIP-4/手指带摄像头右_倾斜扩大改-1;IDIP-4/手指带摄像头左_倾斜扩大-1;IDIP-4/P1-从动销-1,IDIP,ID,ID,revolute,0,0,0.0465000000000003,0,0,0,IPIP,-1,0,0,0,0,0,0,,,,,,,,
IDIP_TACTILE,0,0,-0.0025,0,0,0,0.00145999999999999,4.9548333333333E-08,1.02653650758142E-23,-1.38089094957741E-24,2.92899999999995E-08,8.67574700602466E-26,7.27549999999992E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP_TACTILE.STL,,IDIP-4/tactile-1,IDIP_TACTILE,Axis_ID_T,ID_T,fixed,0,-0.0149254046082226,0.0240957914612014,1.5707963267949,0,0,IDIP,0,0,0,,,,,,,,,,,,
IDIP_CAMERA,2.67746700501892E-05,0.0040745019054535,-0.015109791760626,0,0,0,0.00086572495408493,1.23823602198178E-08,3.60503654350637E-24,7.07187862733538E-24,4.23218910238283E-08,4.32064612591672E-09,4.62218022775047E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IDIP_CAMERA.STL,,IDIP-4/摄像头-改走线^IDIP-1,IDIP_CAMERA,Axis_ID_C,ID_C,fixed,0,-0.00945806338187481,0.0430527620973654,-1.0471975511966,0,-3.14159265358979,IDIP,0,0,0,,,,,,,,,,,,
IPIP_TACTILE,2.22044604925031E-16,2.77555756156289E-17,-0.00249999999999999,0,0,0,0.00145999999999999,4.9548333333333E-08,-1.99273309568549E-23,2.72321374069743E-25,2.92899999999995E-08,-4.22197064611139E-24,7.27549999999991E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IPIP_TACTILE.STL,,IPIP-4/tactile-1,IPIP_TACTILE,Axis_IP_T,IP_T,fixed,5.00000000001055E-05,-0.0149999999999999,0.0390999999999999,1.5707963267949,0,0,IPIP,0,0,0,,,,,,,,,,,,
IMCPS_TACTILE,2.22044604925031E-16,1.38777878078145E-17,-0.00249999999999999,0,0,0,0.00145999999999999,4.95483333333333E-08,-2.61417788968215E-23,-3.77338073205544E-24,2.92899999999995E-08,1.9160813811325E-24,7.27549999999994E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/IMCPS_TACTILE.STL,,IMCPS-4/tactile-1,IMCPS_TACTILE,Axis_IS_T,IS_T,fixed,0,-0.015,0.0445,1.5707963267949,0,0,IMCPS,0,0,0,,,,,,,,,,,,
MMCPF,-0.00921166140321783,0.00414018647035752,-0.0151752439916012,0,0,0,0.75693649766014,0.00489925180496907,6.90407197223509E-05,0.000360307698469421,0.00701833859290174,0.00019418849004639,0.0024162274547538,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MMCPF.STL,,MMCPF-3,MMCPF,MF,MF,revolute,0.026,-0.0075,0.13,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
MMCPS,0.00036635289481679,0.0013607910689285,0.036307000644315,0,0,0,0.0299795617629258,4.61407270089446E-06,-8.99357979659238E-11,-2.65128538904686E-09,4.96910634776407E-06,-1.08820321097613E-08,1.68786894408093E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MMCPS.STL,,"MMCPS_-3/f5_tactile-1;MMCPS_-3/f5盖子-1;MMCPS_-3/f6_tactile-1;MMCPS_-3/f7_tactile-1;MMCPS_-3/tactile_板子-1;MMCPS_-3/XL,XC-330-1",MMCPS,MS,MS,revolute,0,0,0,0,0,0,MMCPF,0,1,0,0,0,0,0,,,,,,,,
MPIP,0.000883607943125586,0.000518551489527411,0.0315502125402505,0,0,0,0.0272064424679892,4.85051610725001E-06,1.06519728675506E-08,1.36331026032793E-07,3.78353465508154E-06,-5.44400980604315E-08,1.94188295958329E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM_0415/meshes/MPIP.STL,,"MPIP_-3/f3_tactile-1;MPIP_-3/f4_tactile-1;MPIP_-3/XL,XC-330-1;MPIP_-3/P1-从动销-1",MPIP,MP,MP,revolute,0,0,0.0519999999999999,0,0,0,MMCPS,-1,0,0,0,0,0,0,,,,,,,,
