Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
BASE,0.000965351576364903,0.00188350285132322,0.0592475503813128,0,0,0,0.3661552578116,0.000260139647086525,-2.84451028459701E-06,-3.95149321502307E-05,0.000497625273932272,-1.3877897393546E-06,0.000339281330458025,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/BASE.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/BASE.STL,,BASE-1,BASE,,,,0,0,0,0,0,0,,0,0,0,,,,,,,,,,,,
TMCPF,-8.94485140175844E-08,-0.00651772632754087,0.00979641891039251,0,0,0,0.00403111186793774,3.51226821493148E-07,5.13601613292813E-13,-3.55839429697645E-12,5.76592866072564E-07,-3.46269775245642E-08,3.57954487924098E-07,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TMCPF.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TMCPF.STL,,TMCPF-1,TMCPF,TF,TF,revolute,0.0440000057220452,-0.00750000143051144,0.0429999918937673,0,1.5707963267949,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
TMCPS,0.00101602033104417,-1.64329848825751E-07,-0.00331551855456258,0,0,0,0.0106268686560954,7.55169051256462E-07,6.05083284639954E-13,-2.40107133878515E-08,5.98746618834924E-07,6.62863403897691E-12,6.08350308334837E-07,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TMCPS.STL,0.752941176470588,0.752941176470588,0.752941176470588,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TMCPS.STL,,TMCPS-1,TMCPS,TS,TS,revolute,0,0,0.0308500019449836,0,0,0,TMCPF,0,0,-1,0,0,0,0,,,,,,,,
TPIP,0.00058359018338601,0.000352188996533026,0.0144655843876951,0,0,0,0.0267535557871532,5.49903154572737E-06,6.92817322087767E-09,-1.54060831716358E-07,4.41518585987933E-06,1.25541644475432E-07,1.95468618389488E-06,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TPIP.STL,,"TPIP-1/t3_tactile-镜像-1;TPIP-1/t4_tactile_mirrored-1;TPIP-1/P1-从动销-1;TPIP-1/XL,XC-330-1",TPIP,TP,TP,revolute,0,0,0.0185000007491474,0,0,0,TMCPS,-1,0,0,0,0,0,0,,,,,,,,
TDIP,0.00022075627007998,-0.00197750589047327,0.0233489795511836,0,0,0,0.0319181921591647,5.19086296864556E-06,3.05404709037364E-09,3.67633554423362E-09,4.60492438514799E-06,-2.33636710533875E-07,1.5289886973583E-06,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP.STL,,"TDIP-1/拇指带摄像头右-倾斜扩大改-1;TDIP-1/拇指带摄像头左-1;TDIP-1/XL,XC-330-1",TDIP,TD,TD,revolute,0,0,0.0465,0,0,0,TPIP,-1,0,0,0,0,0,0,,,,,,,,
TDIP_TACTILE_DOWN,-1.30104260698261E-16,0,-0.00249999999999999,0,0,0,0.00146,4.95483333333334E-08,2.91747553732787E-23,-5.55715796254778E-24,2.929E-08,3.69344866215766E-24,7.27550000000001E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_TACTILE_DOWN.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_TACTILE_DOWN.STL,,TDIP-1/tactile-2,TDIP_TACTILE_DOWN,Axis_TD_TD,TD_TD,fixed,9.99999999999907E-05,-0.0152068744372254,0.00751578195197489,-1.5707963267949,0,-3.14159265358979,TDIP,0,0,0,,,,,,,,,,,,
TDIP_TACTILE_UP,-1.45716771982052E-16,0,-0.0025,0,0,0,0.00146,4.95483333333336E-08,3.86101264791288E-23,-9.88393007284593E-25,2.92900000000001E-08,-3.69629091429138E-25,7.27550000000003E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_TACTILE_UP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_TACTILE_UP.STL,,TDIP-1/tactile-1,TDIP_TACTILE_UP,Axis_TD_UP,TD_UP,fixed,9.99999999997652E-05,-0.0152068744372254,0.0308594792387373,-1.5707963267949,0,-3.14159265358979,TDIP,0,0,0,,,,,,,,,,,,
TDIP_CAMERA,2.67746700503401E-05,0.00308600031104966,-0.0151496387593847,0,0,0,0.000865724954084934,1.2382360219818E-08,-9.28595651706117E-23,6.4802036859524E-23,4.23357916729273E-08,4.32469630376937E-09,4.62079016284062E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TDIP_CAMERA.STL,,TDIP-1/拇指摄像头-改走线-1,TDIP_CAMERA,Axis_TD_C,TD_C,fixed,9.9999999999982E-05,-0.00973953321087849,0.0535946018618891,-1.0471975511966,0,-3.14159265358979,TDIP,0,0,0,,,,,,,,,,,,
TPIP_TACTILE,-5.72205215501609E-10,0,-0.00249999999999997,0,0,0,0.00146,4.95483333333334E-08,-1.76013815101206E-23,-1.2376925121472E-24,2.92900000000001E-08,-1.9575347483553E-24,7.27550000000001E-08,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/TPIP_TACTILE.STL,,TPIP-1/tactile-1,TPIP_TACTILE,Axis_TP_T,TP_T,fixed,0,-0.015,0.00744999999999996,-1.5707963267949,0,3.14159265358979,TPIP,0,0,0,,,,,,,,,,,,
IMCPF,-0.0470773332801981,0.00451111194957826,-0.0292176231339782,0,0,0,0.834663303751946,0.0062518930685964,7.26161585695903E-05,0.000182814602046222,0.00836862790333613,0.000226728021654861,0.00244717396870739,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/IMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF_0723_collision_featured_1.SLDASM/meshes/IMCPF.STL,,IMCPF-4,IMCPF,IF,IF,revolute,0.0620000004768365,-0.00750000143051144,0.129999986648559,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
