Link Name,Center of Mass X,Center of Mass Y,Center of Mass Z,Center of Mass Roll,Center of Mass Pitch,Center of Mass Yaw,Mass,Moment Ixx,Moment Ixy,Moment Ixz,Moment Iyy,Moment Iyz,Moment Izz,Visual X,Visual Y,Visual Z,Visual Roll,Visual Pitch,Visual Yaw,Mesh Filename,Color Red,Color Green,Color Blue,Color Alpha,Collision X,Collision Y,Collision Z,Collision Roll,Collision Pitch,Collision Yaw,Collision Mesh Filename,Material Name,SW Components,Coordinate System,Axis Name,Joint Name,Joint Type,Joint Origin X,Joint Origin Y,Joint Origin Z,Joint Origin Roll,Joint Origin Pitch,Joint Origin Yaw,Parent,Joint Axis X,Joint Axis Y,Joint Axis Z,Limit Effort,Limit Velocity,Limit Lower,Limit Upper,Calibration rising,Calibration falling,Dynamics Damping,Dynamics Friction,Safety Soft Upper,Safety Soft Lower,Safety K Position,Safety K Velocity
IMCPS,0.000366352894816346,0.00136079106892852,0.036307000644315,0,0,0,0.0299795617629257,4.61407270089445E-06,-8.99357979669089E-11,-2.65128538904178E-09,4.96910634776405E-06,-1.08820321097628E-08,1.68786894408092E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IMCPS.STL,,"IMCPS-4/f5_tactile-1;IMCPS-4/f6_tactile-1;IMCPS-4/f7_tactile-1;IMCPS-4/tactile_板子-1;IMCPS-4/XL,XC-330-1;IMCPS-4/f5盖子-1",IMCPS,IS,IS,revolute,0,0,0,0,0,0,IMCPF,0,1,0,0,0,0,0,,,,,,,,
IPIP,0.00088360794312492,0.000518551489527327,0.0315502125402504,0,0,0,0.027206442467989,4.85051610724986E-06,1.06519728675525E-08,1.36331026032813E-07,3.78353465508138E-06,-5.4440098060443E-08,1.94188295958329E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IPIP.STL,,"IPIP-4/f3_tactile-1;IPIP-4/f4_tactile-1;IPIP-4/XL,XC-330-1;IPIP-4/P1-从动销-1",IPIP,IP,IP,revolute,0,0,0.052,0,0,0,IMCPS,-1,0,0,0,0,0,0,,,,,,,,
IDIP,0.000755618362616062,-0.00285690029863031,0.0251719278979156,0,0,0,0.0152963409977157,2.60252180819878E-06,-6.11796223608748E-09,1.3786754678515E-07,2.43805284577734E-06,1.22062110226717E-07,7.35865815495018E-07,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP.STL,,IDIP-4/手指带摄像头右_倾斜扩大改-1;IDIP-4/手指带摄像头左_倾斜扩大-1;IDIP-4/P1-从动销-1,IDIP,ID,ID,revolute,0,0,0.0465,0,0,0,IPIP,-1,0,0,0,0,0,0,,,,,,,,
IDIP_TACTILE,0,0,-0.0025,0,0,0,0.00145999999999999,4.9548333333333E-08,1.02757169171569E-23,-1.3808909495774E-24,2.92899999999995E-08,8.67574700602462E-26,7.27549999999992E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP_TACTILE.STL,,IDIP-4/tactile-1,IDIP_TACTILE,,ID_T,fixed,0,-0.014925,0.024096,1.5708,0,0,IDIP,0,0,0,,,,,,,,,,,,
IDIP_CAMERA,-2.67746700504112E-05,-0.00407450190545353,-0.015109791760626,0,0,0,0.00086572495408493,1.23823602198178E-08,5.89988200103309E-27,6.36192170559021E-24,4.23218910238283E-08,-4.32064612591671E-09,4.62218022775047E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IDIP_CAMERA.STL,,IDIP-4/摄像头-改走线^IDIP-1,IDIP_CAMERA,,ID_C,fixed,0,-0.0094581,0.043053,1.0472,0,0,IDIP,0,0,0,,,,,,,,,,,,
IPIP_TACTILE,2.22044604925031E-16,2.77555756156289E-17,-0.00249999999999999,0,0,0,0.00145999999999999,4.9548333333333E-08,-1.99651962803056E-23,2.7232137406974E-25,2.92899999999995E-08,-4.2219706461114E-24,7.27549999999991E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IPIP_TACTILE.STL,,IPIP-4/tactile-1,IPIP_TACTILE,,IP_T,fixed,5E-05,-0.015,0.0391,1.5708,0,0,IPIP,0,0,0,,,,,,,,,,,,
IMCPS_TACTILE,2.22044604925031E-16,1.38777878078145E-17,-0.00249999999999997,0,0,0,0.00145999999999999,4.95483333333333E-08,-2.59398305050849E-23,-3.77338073205544E-24,2.92899999999995E-08,1.9160813811325E-24,7.27549999999994E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/IMCPS_TACTILE.STL,,IMCPS-4/tactile-1,IMCPS_TACTILE,,IS_T,fixed,0,-0.015,0.0445,1.5708,0,0,IMCPS,0,0,0,,,,,,,,,,,,
MMCPF,-0.00921166140321783,0.00414018647035749,-0.0151752439916011,0,0,0,0.75693649766014,0.00489925180496907,6.90407197223496E-05,0.000360307698469442,0.00701833859290174,0.000194188490046389,0.0024162274547538,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPF.STL,,MMCPF-3,MMCPF,MF,MF,revolute,0.026,-0.0075,0.13,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
MMCPS,0.00036635289481679,0.0013607910689285,0.036307000644315,0,0,0,0.0299795617629258,4.61407270089446E-06,-8.9935797965925E-11,-2.65128538904687E-09,4.96910634776408E-06,-1.08820321097613E-08,1.68786894408093E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPS.STL,,"MMCPS_-3/f5_tactile-1;MMCPS_-3/f5盖子-1;MMCPS_-3/f6_tactile-1;MMCPS_-3/f7_tactile-1;MMCPS_-3/tactile_板子-1;MMCPS_-3/XL,XC-330-1",MMCPS,MS,MS,revolute,0,0,0,0,0,0,MMCPF,0,1,0,0,0,0,0,,,,,,,,
MPIP,0.000883607943124698,0.000518551489527383,0.0315502125402506,0,0,0,0.0272064424679892,4.85051610725001E-06,1.06519728675506E-08,1.36331026032793E-07,3.78353465508154E-06,-5.44400980604317E-08,1.94188295958329E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MPIP.STL,,"MPIP_-3/f3_tactile-1;MPIP_-3/f4_tactile-1;MPIP_-3/XL,XC-330-1;MPIP_-3/P1-从动销-1",MPIP,MP,MP,revolute,0,0,0.052,0,0,0,MMCPS,-1,0,0,0,0,0,0,,,,,,,,
MDIP,0.000755618362616506,-0.00285690029863031,0.0251719278979156,0,0,0,0.0152963409977157,2.6025218081988E-06,-6.11796223608874E-09,1.37867546785198E-07,2.43805284577736E-06,1.22062110226714E-07,7.35865815495016E-07,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP.STL,,MDIP-3/手指带摄像头右_倾斜扩大改-1;MDIP-3/手指带摄像头左_倾斜扩大-1;MDIP-3/P1-从动销-1,MDIP,MD,MD,revolute,0,0,0.0465,0,0,0,MPIP,-1,0,0,0,0,0,0,,,,,,,,
MDIP_TACTILE,0,-2.77555756156289E-17,-0.0025,0,0,0,0.00145999999999999,4.95483333333329E-08,-1.10778006470767E-25,-4.5416300957282E-24,2.92899999999995E-08,-5.3677819714707E-24,7.27549999999991E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP_TACTILE.STL,,MDIP-3/tactile-1,MDIP_TACTILE,,MD_T,fixed,0,-0.014925,0.024096,1.5708,0,0,MDIP,0,0,0,,,,,,,,,,,,
MDIP_CAMERA,-2.67746700501892E-05,-0.00407450190545353,-0.015109791760626,0,0,0,0.000865724954084932,1.2382360219818E-08,2.73689092122158E-25,2.13302188485751E-24,4.23218910238286E-08,-4.32064612591669E-09,4.62218022775049E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MDIP_CAMERA.STL,,MDIP-3/摄像头-改走线^IDIP-1,MDIP_CAMERA,,MD_C,fixed,0,-0.0094581,0.043053,1.0472,0,0,MDIP,0,0,0,,,,,,,,,,,,
MPIP_TACTILE,0,0,-0.0025,0,0,0,0.00145999999999999,4.95483333333332E-08,-4.9510435962476E-24,-1.41268932206762E-25,2.92899999999995E-08,-4.52736710151494E-24,7.27549999999994E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MPIP_TACTILE.STL,,MPIP_-3/tactile-1,MPIP_TACTILE,,MP_T,fixed,5E-05,-0.015,0.0391,1.5708,0,0,MPIP,0,0,0,,,,,,,,,,,,
MMCPS_TACTILE,2.22044604925031E-16,2.77555756156289E-17,-0.00249999999999999,0,0,0,0.00145999999999999,4.9548333333333E-08,-9.73238214860379E-24,2.95914222032437E-25,2.92899999999995E-08,-4.72572091989409E-24,7.27549999999992E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/MMCPS_TACTILE.STL,,MMCPS_-3/tactile-1,MMCPS_TACTILE,,MS_T,fixed,0,-0.015,0.0445,1.5708,0,0,MMCPS,0,0,0,,,,,,,,,,,,
RMCPF,0.0267883385967822,0.00414018647035747,-0.0151752439916011,0,0,0,0.75693649766014,0.00489925180496908,6.90407197223565E-05,0.000360307698469349,0.00701833859290176,0.00019418849004639,0.00241622745475382,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPF.STL,,RMCPF-2,RMCPF,RF,RF,revolute,-0.01,-0.0075,0.13,0,0,0,BASE,1,0,0,0,0,0,0,,,,,,,,
RMCPS,0.000366352894816679,0.00136079106892853,0.036307000644315,0,0,0,0.0299795617629258,4.61407270089445E-06,-8.99357979702165E-11,-2.651285389045E-09,4.96910634776407E-06,-1.08820321097617E-08,1.68786894408093E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPS.STL,,"RMCPS-2/f5_tactile-1;RMCPS-2/f6_tactile-1;RMCPS-2/f7_tactile-1;RMCPS-2/tactile_板子-1;RMCPS-2/XL,XC-330-1;RMCPS-2/f5盖子-1",RMCPS,RS,RS,revolute,0,0,0,0,0,0,RMCPF,0,1,0,0,0,0,0,,,,,,,,
RPIP,0.000883607942915199,0.000518551489729999,0.031550212540222,0,0,0,0.0272064424685651,4.85051610732065E-06,1.06519728750291E-08,1.36331026037561E-07,3.78353465510333E-06,-5.44400980930829E-08,1.94188295962763E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RPIP.STL,,"RPIP-2/f3_tactile-1;RPIP-2/f4_tactile-1;RPIP-2/XL,XC-330-1;RPIP-2/P1-从动销-1",RPIP,RP,RP,revolute,0,0,0.052,0,0,0,RMCPS,-1,0,0,0,0,0,0,,,,,,,,
RDIP,0.00075561836261584,-0.00285690029863032,0.0251719278979156,0,0,0,0.0152963409977157,2.60252180819879E-06,-6.11796223608598E-09,1.37867546785174E-07,2.43805284577734E-06,1.22062110226726E-07,7.35865815495008E-07,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP.STL,,RDIP-2/手指带摄像头右_倾斜扩大改-1;RDIP-2/手指带摄像头左_倾斜扩大-1;RDIP-2/P1-从动销-1,RDIP,RD,RD,revolute,0,0,0.0465,0,0,0,RPIP,-1,0,0,0,0,0,0,,,,,,,,
RDIP_TACTILE,-5.00000000002165E-05,0.0314957914612014,-0.00257459539177737,0,0,0,0.00146,4.95483333333335E-08,4.52127439378832E-23,-1.61774727528033E-23,2.92900000000001E-08,-4.12403362478912E-24,7.27550000000003E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP_TACTILE.STL,,RDIP-2/tactile-1,RPIP_TACTILE,,RD_T,fixed,5E-05,-0.015,-0.0074,1.5708,0,0,RDIP,0,0,0,,,,,,,,,,,,
RDIP_CAMERA,-2.67746700504112E-05,-0.00407450190545347,-0.0151097917606259,0,0,0,0.000865724954084925,1.23823602198179E-08,2.7325137400898E-24,-3.10017271981854E-24,4.23218910238279E-08,-4.32064612591663E-09,4.62218022775043E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RDIP_CAMERA.STL,,RDIP-2/摄像头-改走线^IDIP-1,RDIP_CAMERA,,RD_C,fixed,0,-0.0094581,0.043053,1.0472,0,0,RDIP,0,0,0,,,,,,,,,,,,
RPIP_TACTILE,0,0,-0.0025,0,0,0,0.00146,4.95483333333332E-08,-1.42537950031485E-22,-2.06737579452231E-25,2.92899999999999E-08,-4.76711350057175E-24,7.27549999999998E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RPIP_TACTILE.STL,,RPIP-2/tactile-1,RPIP_TACTILE,,RP_T,fixed,5E-05,-0.015,0.0391,1.5708,0,0,RPIP,0,0,0,,,,,,,,,,,,
RMCPS_TACTILE,0,0,-0.0025,0,0,0,0.00146,4.95483333333337E-08,-2.34056512385316E-23,-7.96324007534223E-25,2.92900000000002E-08,-2.37470452236124E-24,7.27550000000005E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/RMCPS_TACTILE.STL,,RMCPS-2/tactile-1,RMCPS_TACTILE,,RS_T,fixed,0,-0.015,0.0445,1.5708,0,0,RMCPS,0,0,0,,,,,,,,,,,,
LMCPF,0.0667883357357592,0.00414018503984552,0.00482475028635327,0,0,0,0.75693649766014,0.00489925180496908,6.90407197223527E-05,0.000360307698469407,0.00701833859290176,0.00019418849004639,0.00241622745475382,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPF.STL,0.674509803921569,0.709803921568627,0.737254901960784,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPF.STL,,LMCPF-1,LMCPF,LF,LF,revolute,-0.05,-0.0075,0.11,0,0,0,BASE,-1,0,0,0,0,0,0,,,,,,,,
LMCPS,0.00036635289481679,0.00136079106892854,0.036307000644315,0,0,0,0.0299795617629258,4.61407270089445E-06,-8.9935797969808E-11,-2.6512853890423E-09,4.96910634776406E-06,-1.08820321097631E-08,1.68786894408093E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPS.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPS.STL,,"LMCPS-4/f5_tactile-1;LMCPS-4/f6_tactile-1;LMCPS-4/f7_tactile-1;LMCPS-4/tactile_板子-1;LMCPS-4/XL,XC-330-1;LMCPS-4/f5盖子-1",LMCPS,LS,LS,revolute,0,0,0,0,0,0,LMCPF,0,1,0,0,0,0,0,,,,,,,,
LPIP,0.000883607942915088,0.000518551489730013,0.0315502125402218,0,0,0,0.0272064424685652,4.85051610732064E-06,1.06519728750235E-08,1.36331026037563E-07,3.78353465510332E-06,-5.44400980930848E-08,1.94188295962763E-06,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LPIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LPIP.STL,,"LPIP-1/f3_tactile-1;LPIP-1/f4_tactile-1;LPIP-1/XL,XC-330-1;LPIP-1/P1-从动销-1",LPIP,LP,LP,revolute,0,0,0.052,0,0,0,LMCPS,-1,0,0,0,0,0,0,,,,,,,,
LDIP,0.000755618362616062,-0.00285690029863038,0.0251719278979156,0,0,0,0.0152963409977157,2.60252180819878E-06,-6.11796223608723E-09,1.37867546785183E-07,2.43805284577734E-06,1.22062110226717E-07,7.35865815495013E-07,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP.STL,,LDIP-1/手指带摄像头右_倾斜扩大改-1;LDIP-1/手指带摄像头左_倾斜扩大-1;LDIP-1/P1-从动销-1,LDIP,LD,LD,fixed,0,0,0.0465,0,0,0,LPIP,0,0,0,,,,,,,,,,,,
LDIP_TACTILE,0,-2.77555756156289E-17,-0.0025,0,0,0,0.00146,4.95483333333334E-08,1.87852506929172E-23,-1.6479916330088E-24,2.92900000000001E-08,1.34423765121166E-24,7.27550000000001E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP_TACTILE.STL,,LDIP-1/tactile-1,LDIP_TACTILE,,LD_T,fixed,0,-0.014925,0.024096,1.5708,0,0,LDIP,0,0,0,,,,,,,,,,,,
LDIP_CAMERA,-2.67746700503002E-05,-0.0040745019054536,-0.015109791760626,0,0,0,0.000865724954084931,1.23823602198179E-08,-1.93869857927924E-24,1.15135360865956E-23,4.23218910238285E-08,-4.32064612591673E-09,4.62218022775049E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP_CAMERA.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LDIP_CAMERA.STL,,LDIP-1/摄像头-改走线^IDIP-1,LDIP_CAMERA,,LD_C,fixed,0,-0.0094581,0.043053,1.0472,0,0,LDIP,0,0,0,,,,,,,,,,,,
LPIP_TACTILE,1.11022302462516E-16,2.77555756156289E-17,-0.00249999999999999,0,0,0,0.00146,4.95483333333334E-08,-1.50475121634476E-22,-6.23483329349609E-25,2.929E-08,-1.58674109584387E-24,7.2755E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LPIP_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LPIP_TACTILE.STL,,LPIP-1/tactile-1,LPIP_TACTILE,,LP_T,fixed,5E-05,-0.015,0.0391,1.5708,0,0,LPIP,0,0,0,,,,,,,,,,,,
LMCPS_TACTILE,0,1.38777878078145E-17,-0.00250000000000002,0,0,0,0.00146,4.95483333333335E-08,-7.15003268993821E-24,-4.03565792543714E-24,2.929E-08,-1.21105521224976E-23,7.27550000000002E-08,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPS_TACTILE.STL,1,1,1,1,0,0,0,0,0,0,package://PALM_URDF.SLDASM/meshes/LMCPS_TACTILE.STL,,LMCPS-4/tactile-1,LMCPS_TACTILE,,LS_T,fixed,0,-0.015,0.0445,1.5708,0,0,LMCPS,0,0,0,,,,,,,,,,,,
